Cleared/Open Items Symbol,Account,Reference,Trading partner,Document Number,Document type,Assignment,Business Area,Credit control area,Document Date,Posting Date,Special G/L Ind.,Net Due Date Symbol,Amount in Local Currency,Local Currency,Clearing Document,Text
,1018504,6045116,,2600023055,RV,181008463,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045118,,2600023058,RV,181010650,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045120,,2600023064,RV,191009969,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045121,,2600023067,RV,211006223,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045123,,2600023071,RV,211008410,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045125,,2600023074,RV,211010613,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045127,,2600023078,RV,231006202,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045129,,2600023081,RV,231007322,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045131,,2600023086,RV,231008415,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045133,,2600023089,RV,231010620,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045136,,2600023096,RV,231009535,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045139,,2600023102,RV,261005251,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045143,,2600023113,RV,271007169,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045145,,2600023135,RV,271011302,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,9022676,,2600023142,F6,3390330359,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9022698,,2600023164,F6,6395122168,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,0.01,USD,,
,1018504,9022700,,2600023166,F6,6395127005,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9022701,,2600023167,F6,6395173185,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9022702,,2600023168,F6,6395176425,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9022704,,2600023170,F6,6395243814,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9022706,,2600023173,F6,6395254122,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9022708,,2600023175,F6,6395259649,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,1312.85,USD,,
,1018504,9022709,,2600023176,F6,6395263566,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,40.03,USD,,
,1018504,6045147,,2600023183,RV,271008235,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045149,,2600023207,RV,271010343,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045151,,2600023224,RV,271009305,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045153,,2600023226,RV,281005858,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045155,,2600023228,RV,281007658,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045157,,2600023230,RV,291011463,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045159,,2600023232,RV,291009450,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045162,,2600023235,RV,371005111,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045165,,2600023238,RV,371008737,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045166,,2600023239,RV,391007427,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045167,,2600023240,RV,391011732,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045168,,2600023241,RV,391010727,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045169,,2600023242,RV,391009653,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045170,,2600023243,RV,411006706,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045172,,2600023247,RV,411007745,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045173,,2600023248,RV,491006558,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045175,,2600023250,RV,491008506,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045177,,2600023252,RV,551006410,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045180,,2600023255,RV,631006210,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045182,,2600023257,RV,631010620,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045184,,2600023259,RV,631009571,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045187,,2600023262,RV,221006005,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,9022753,,2600023374,F6,6395232833,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,19.85,USD,,
,1018504,9022757,,2600023378,F6,6395274471,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,23.11,USD,,
,1018504,9022758,,2600023379,F6,6395276039,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,15.08,USD,,
,1018504,9022759,,2600023380,F6,6395278043,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,6.93,USD,,
,1018504,9022760,,2600023381,F6,6395279170,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,6.93,USD,,
,1018504,6045256,,2600023415,RV,42011313,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,8942.1,USD,,
,1018504,6045259,,2600023418,RV,81012386,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,11978.4,USD,,
,1018504,6045263,,2600023422,RV,101012436,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,11268,USD,,
,1018504,6045266,,2600023425,RV,121013604,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,4862,USD,,
,1018504,6045268,,2600023427,RV,141010265,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,7378.8,USD,,
,1018504,6045271,,2600023430,RV,161011934,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,11376,USD,,
,1018504,6045273,,2600023432,RV,171009873,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,5154,USD,,
,1018504,6045274,,2600023433,RV,181012742,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,18084,USD,,
,1018504,6045275,,2600023434,RV,191011918,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,19109.6,USD,,
,1018504,6045278,,2600023437,RV,211012694,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,10884,USD,,
,1018504,6045280,,2600023439,RV,231012688,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,7428,USD,,
,1018504,6045283,,2600023441,RV,261007875,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,5179.8,USD,,
,1018504,6045282,,2600023442,RV,221012185,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,7632,USD,,
,1018504,6045284,,2600023443,RV,151004890,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,17160,USD,,
,1018504,6045285,,2600023444,RV,271012378,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,8526,USD,,
,1018504,6045286,,2600023445,RV,151005841,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,3249.6,USD,,
,1018504,6045287,,2600023446,RV,281010224,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,15984,USD,,
,1018504,6045288,,2600023447,RV,631012657,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,9900,USD,,
,1018504,6045289,,2600023448,RV,291012567,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,6695.6,USD,,
,1018504,6045290,,2600023449,RV,301011101,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,19609.5,USD,,
,1018504,6045291,,2600023450,RV,371010423,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,5724.3,USD,,
,1018504,6045292,,2600023451,RV,551011090,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,6192,USD,,
,1018504,6045293,,2600023452,RV,381010048,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,4297.8,USD,,
,1018504,6045294,,2600023453,RV,491011328,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,2616,USD,,
,1018504,6045295,,2600023454,RV,391012836,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,15756,USD,,
,1018504,6045296,,2600023455,RV,411011677,5100,5000,Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 08 2023 05:30:00 GMT+0530 (India Standard Time),,,15145.8,USD,,
,1018504,6045297,,2600023501,RV,221010251,5100,5000,Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),Wed Jun 07 2023 05:30:00 GMT+0530 (India Standard Time),,,1440,USD,,
,1018504,6045299,,2600023784,RV,391010727,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,28080,USD,,
,1018504,6045300,,2600023818,RV,391011732,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045302,,2600023831,RV,411011677,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,3120,USD,,
,1018504,6045304,,2600023834,RV,411009749,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,9360,USD,,
,1018504,6045306,,2600023837,RV,491011328,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045307,,2600023840,RV,491009461,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,43680,USD,,
,1018504,6045308,,2600023849,RV,491010340,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045309,,2600023852,RV,551011090,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,10920,USD,,
,1018504,6045311,,2600023856,RV,551009305,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,17160,USD,,
,1018504,9022779,,2600023895,F6,6395283645,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,36.48,USD,,
,1018504,9022780,,2600023896,F6,6395287548,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,71.07,USD,,
,1018504,9022781,,2600023897,F6,6395290720,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,49.05,USD,,
,1018504,9022782,,2600023898,F6,6395300265,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,55.46,USD,,
,1018504,9022784,,2600023900,F6,6395303605,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,17.45,USD,,
,1018504,9022785,,2600023901,F6,6395304736,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,55.85,USD,,
,1018504,9022787,,2600023903,F6,6395311894,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,6.93,USD,,
,1018504,9022788,,2600023904,F6,6395312567,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,9.85,USD,,
,1018504,9022791,,2600023907,F6,6395326209,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,9022792,,2600023908,F6,6395327725,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,29.55,USD,,
,1018504,9022794,,2600023910,F6,6395332010,5100,5000,Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),Mon Jun 12 2023 05:30:00 GMT+0530 (India Standard Time),,,24.75,USD,,
,1018504,6045316,,2600023948,RV,551010140,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045323,,2600023989,RV,631012657,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045327,,2600023993,RV,631010620,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,20280,USD,,
,1018504,6045330,,2600023996,RV,221010251,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,14040,USD,,
,1018504,6045333,,2600023999,RV,221012185,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045334,,2600024000,RV,81010382,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,39000,USD,,
,1018504,6045336,,2600024002,RV,221011174,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045337,,2600024003,RV,81011352,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045343,,2600024009,RV,101012436,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045346,,2600024012,RV,101010424,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,68640,USD,,
,1018504,6045356,,2600024022,RV,101011382,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,924,USD,,
,1018504,6045362,,2600024028,RV,121011391,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,21840,USD,,
,1018504,6045366,,2600024032,RV,161009982,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,23400,USD,,
,1018504,6045370,,2600024036,RV,161010905,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045376,,2600024042,RV,171008238,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,4680,USD,,
,1018504,6045379,,2600024045,RV,181012742,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,4044,USD,,
,1018504,6045384,,2600024050,RV,181010650,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,45240,USD,,
,1018504,6045389,,2600024055,RV,191011918,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,12480,USD,,
,1018504,6045394,,2600024060,RV,191009969,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,60840,USD,,
,1018504,6045398,,2600024064,RV,211012694,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,6240,USD,,
,1018504,6045402,,2600024068,RV,211010613,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,28080,USD,,
,1018504,6045408,,2600024074,RV,231012688,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045411,,2600024077,RV,231010620,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,67080,USD,,
,1018504,6045414,,2600024080,RV,231011604,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,4680,USD,,
,1018504,6045417,,2600024083,RV,261007875,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045422,,2600024088,RV,261006625,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,6240,USD,,
,1018504,6045428,,2600024094,RV,271012378,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,7800,USD,,
,1018504,6045433,,2600024099,RV,271010343,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,63960,USD,,
,1018504,6045436,,2600024102,RV,271011302,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,15600,USD,,
,1018504,6045439,,2600024105,RV,281010224,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045442,,2600024108,RV,281008559,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,4680,USD,,
,1018504,6045445,,2600024111,RV,291012567,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045447,,2600024113,RV,291010505,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,14040,USD,,
,1018504,6045449,,2600024115,RV,301011101,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,1560,USD,,
,1018504,6045451,,2600024117,RV,301009264,5100,5000,Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),Fri Jun 09 2023 05:30:00 GMT+0530 (India Standard Time),,,7800,USD,,
